"account_name","order_date"
"Anadarko Petroleum","2016-05-30 11:28:42"
"Anadarko Petroleum","2016-05-30 11:45:13"
"Jarden","2016-05-30 13:45:22"
"Jarden","2016-05-30 13:46:54"
"Bristol-Myers Squibb","2016-05-30 20:25:30"
"Bristol-Myers Squibb","2016-05-30 20:32:37"
"American Express","2016-05-30 21:27:08"
"American Express","2016-05-30 21:50:35"
"Omnicom Group","2016-05-31 07:24:24"
"Aflac","2016-05-31 09:06:29"
"Aflac","2016-05-31 09:23:34"
"Amgen","2016-05-31 09:34:22"
"Amgen","2016-05-31 09:42:19"
"United Technologies","2016-05-31 20:02:15"
"Walmart","2016-05-31 21:09:48"
"Walmart","2016-05-31 21:22:48"
"Prudential Financial","2016-06-01 03:58:00"
"Prudential Financial","2016-06-01 04:05:52"
"KKR","2016-06-01 05:31:52"
"KKR","2016-06-01 05:36:30"
"Paccar","2016-06-01 09:14:24"
"Paccar","2016-06-01 09:20:20"
"ConocoPhillips","2016-06-01 11:28:17"
"ConocoPhillips","2016-06-01 11:50:34"
"Avis Budget Group","2016-06-01 13:49:44"
"Avis Budget Group","2016-06-01 13:58:04"
"Celgene","2016-06-01 14:43:19"
"Celgene","2016-06-01 14:46:36"
"Altria Group","2016-06-01 15:44:57"
"J.P. Morgan Chase","2016-06-01 21:30:48"
"J.P. Morgan Chase","2016-06-01 21:34:56"
"Jacobs Engineering Group","2016-06-02 00:40:26"
"Jacobs Engineering Group","2016-06-02 00:41:26"
"Marathon Petroleum","2016-06-02 03:57:35"
"Marathon Petroleum","2016-06-02 04:06:26"
"NGL Energy Partners","2016-06-02 04:47:26"
"Global Partners","2016-06-02 14:15:21"
"Global Partners","2016-06-02 14:26:48"
"International Paper","2016-06-03 03:00:33"
"Time Warner","2016-06-03 07:39:10"
"Time Warner","2016-06-03 07:43:16"
"Whole Foods Market","2016-06-03 08:43:45"
"Whole Foods Market","2016-06-03 08:47:35"
"Viacom","2016-06-03 11:02:59"
"PayPal Holdings","2016-06-03 11:55:51"
"Community Health Systems","2016-06-03 13:26:02"
"Community Health Systems","2016-06-03 13:42:21"
"CarMax","2016-06-03 18:18:40"
"CarMax","2016-06-03 18:25:08"
"Nucor","2016-06-03 18:56:39"
"Nucor","2016-06-03 19:08:08"
"HD Supply Holdings","2016-06-03 22:14:38"
"Progressive","2016-06-04 01:15:53"
"Dominion Resources","2016-06-04 02:57:29"
"Dominion Resources","2016-06-04 02:58:26"
"Synnex","2016-06-04 07:20:38"
"Kroger","2016-06-04 08:58:10"
"Kroger","2016-06-04 09:20:44"
"Philip Morris International","2016-06-04 14:56:54"
"DISH Network","2016-06-04 23:21:04"
"DISH Network","2016-06-04 23:40:02"
"Pacific Life","2016-06-05 01:16:37"
"Pacific Life","2016-06-05 01:36:42"
"Sears Holdings","2016-06-05 03:46:21"
"Sears Holdings","2016-06-05 04:04:51"
"IBM","2016-06-05 13:23:42"
"National Oilwell Varco","2016-06-05 13:24:00"
"National Oilwell Varco","2016-06-05 13:39:30"
"GameStop","2016-06-05 15:18:07"
"GameStop","2016-06-05 15:27:08"
"Lowe's","2016-06-05 16:53:24"
"Disney","2016-06-05 17:06:55"
"Lowe's","2016-06-05 17:14:09"
"Disney","2016-06-05 17:14:15"
"R.R. Donnelley & Sons","2016-06-05 19:49:41"
"Centene","2016-06-06 09:01:07"
"American Family Insurance Group","2016-06-06 09:18:03"
"American Family Insurance Group","2016-06-06 09:19:33"
"Performance Food Group","2016-06-06 10:20:05"
"Performance Food Group","2016-06-06 10:32:27"
"Freddie Mac","2016-06-06 11:52:20"
"Freddie Mac","2016-06-06 11:57:28"
"Target","2016-06-06 13:24:51"
"Target","2016-06-06 13:38:42"
"Caterpillar","2016-06-06 16:36:27"
"Caterpillar","2016-06-06 16:47:20"
"Honeywell International","2016-06-06 17:14:48"
"Lincoln National","2016-06-06 17:20:31"
"Lincoln National","2016-06-06 17:30:54"
"BlackRock","2016-06-06 20:12:04"
"BlackRock","2016-06-06 20:32:27"
"United States Steel","2016-06-07 16:28:03"
"United States Steel","2016-06-07 16:36:36"
"Hormel Foods","2016-06-08 03:05:43"
"Colgate-Palmolive","2016-06-08 06:47:52"
"Colgate-Palmolive","2016-06-08 06:51:17"
"Supervalu","2016-06-08 12:39:00"
"WestRock","2016-06-08 13:26:16"
"WestRock","2016-06-08 13:41:49"
"Land O'Lakes","2016-06-08 20:09:10"
"Franklin Resources","2016-06-08 20:44:42"
"Franklin Resources","2016-06-08 21:08:01"
"TJX","2016-06-09 07:26:59"
"Anthem","2016-06-09 08:07:37"
"Texas Instruments","2016-06-09 08:40:17"
"Texas Instruments","2016-06-09 09:00:30"
"Ingram Micro","2016-06-09 19:26:44"
"Ingram Micro","2016-06-09 19:35:29"
"Cisco Systems","2016-06-09 19:42:36"
"Cisco Systems","2016-06-09 19:47:00"
"Baxter International","2016-06-09 20:30:10"
"Johnson Controls","2016-06-09 21:37:14"
"FedEx","2016-06-09 23:59:50"
"Qualcomm","2016-06-10 01:52:26"
"Qualcomm","2016-06-10 02:02:46"
"Visa","2016-06-10 12:40:36"
"Aetna","2016-06-10 13:05:29"
"PBF Energy","2016-06-10 13:15:57"
"United Continental Holdings","2016-06-11 11:56:20"
"United Continental Holdings","2016-06-11 12:06:43"
"Leucadia National","2016-06-11 14:58:35"
"Leucadia National","2016-06-11 15:08:42"
"Southwest Airlines","2016-06-12 08:28:18"
"Intel","2016-06-12 10:28:25"
"Chevron","2016-06-12 12:29:45"
"General Electric","2016-06-12 12:56:04"
"New York Life Insurance","2016-06-12 12:58:55"
"New York Life Insurance","2016-06-12 13:16:44"
"Citigroup","2016-06-12 17:59:07"
"Goodyear Tire & Rubber","2016-06-13 10:53:53"
"Goodyear Tire & Rubber","2016-06-13 11:08:19"
"Southern","2016-06-13 14:49:21"
"Kraft Heinz","2016-06-13 22:14:34"
"Kraft Heinz","2016-06-13 22:18:56"
"Raytheon","2016-06-14 04:42:19"
"Raytheon","2016-06-14 05:04:40"
"Group 1 Automotive","2016-06-14 06:20:36"
"Group 1 Automotive","2016-06-14 06:23:03"
"FirstEnergy","2016-06-14 08:51:16"
"Western Digital","2016-06-14 11:01:51"
"Western Digital","2016-06-14 11:07:33"
"Microsoft","2016-06-14 11:08:12"
"Microsoft","2016-06-14 11:18:07"
"Cognizant Technology Solutions","2016-06-14 14:38:42"
"Cognizant Technology Solutions","2016-06-14 14:59:09"
"EOG Resources","2016-06-15 04:04:47"
"EOG Resources","2016-06-15 04:19:35"
"Hartford Financial Services Group","2016-06-15 10:32:41"
"Office Depot","2016-06-15 10:38:04"
"Nationwide","2016-06-15 10:50:57"
"AutoZone","2016-06-15 13:02:14"
"AutoZone","2016-06-15 13:24:11"
"Stanley Black & Decker","2016-06-15 23:07:32"
"State Street Corp.","2016-06-16 01:04:31"
"State Street Corp.","2016-06-16 01:10:00"
"Sysco","2016-06-16 02:13:41"
"Sysco","2016-06-16 02:14:56"
"Archer Daniels Midland","2016-06-16 03:19:47"
"Tyson Foods","2016-06-16 13:06:31"
"Tyson Foods","2016-06-16 13:07:23"
"Ecolab","2016-06-16 15:04:26"
"Best Buy","2016-06-16 16:18:51"
"Verizon","2016-06-16 22:05:07"
"Reynolds American","2016-06-17 01:24:35"
"Kimberly-Clark","2016-06-17 02:07:07"
"Exelon","2016-06-17 18:45:04"
"Health Net","2016-06-18 00:46:46"
"Health Net","2016-06-18 01:06:53"
"CDW","2016-06-18 04:20:31"
"Avnet","2016-06-18 04:21:29"
"Avnet","2016-06-18 04:22:23"
"Humana","2016-06-18 05:50:37"
"Humana","2016-06-18 05:53:14"
"Northrop Grumman","2016-06-18 08:24:23"
"Northrop Grumman","2016-06-18 08:31:52"
"Fidelity National Financial","2016-06-18 11:30:02"
"Molina Healthcare","2016-06-18 17:09:20"
"PNC Financial Services Group","2016-06-19 10:22:27"
"PNC Financial Services Group","2016-06-19 10:38:00"
"PG&E Corp.","2016-06-19 14:09:34"
"PG&E Corp.","2016-06-19 14:21:03"
"Duke Energy","2016-06-19 16:00:41"
"Norfolk Southern","2016-06-19 19:41:26"
"Hilton Worldwide Holdings","2016-06-19 20:57:38"
"Time Warner Cable","2016-06-19 21:22:55"
"Phillips 66","2016-06-20 02:46:58"
"Phillips 66","2016-06-20 02:52:20"
"AutoNation","2016-06-20 10:44:25"
"AutoNation","2016-06-20 10:48:39"
"NRG Energy","2016-06-20 16:46:06"
"NRG Energy","2016-06-20 17:12:17"
"HP","2016-06-20 21:28:14"
"HP","2016-06-20 21:35:43"
"Textron","2016-06-21 00:51:53"
"Ross Stores","2016-06-21 05:02:33"
"Ross Stores","2016-06-21 05:08:00"
"Becton Dickinson","2016-06-21 11:03:51"
"Becton Dickinson","2016-06-21 11:06:42"
"Liberty Mutual Insurance Group","2016-06-21 11:08:40"
"Liberty Mutual Insurance Group","2016-06-21 11:19:02"
"Union Pacific","2016-06-21 13:15:07"
"Murphy USA","2016-06-21 20:49:59"
"Murphy USA","2016-06-21 21:05:18"
"AT&T","2016-06-22 01:09:48"
"Wells Fargo","2016-06-22 02:06:02"
"Wells Fargo","2016-06-22 02:13:56"
"Walgreens Boots Alliance","2016-06-22 05:29:19"
"Kellogg","2016-06-22 11:56:09"
"General Dynamics","2016-06-22 16:56:34"
"General Dynamics","2016-06-22 17:06:26"
"eBay","2016-06-23 03:00:44"
"Broadcom","2016-06-23 05:18:17"
"Broadcom","2016-06-23 05:21:53"
"Ameriprise Financial","2016-06-23 07:07:17"
"Ameriprise Financial","2016-06-23 07:19:56"
"American Electric Power","2016-06-23 07:53:32"
"Discover Financial Services","2016-06-23 08:18:36"
"American Electric Power","2016-06-23 08:18:38"
"Discover Financial Services","2016-06-23 08:30:40"
"Mosaic","2016-06-23 11:33:54"
"Mosaic","2016-06-23 11:36:17"
"Fluor","2016-06-23 16:41:31"
"Fluor","2016-06-23 16:53:36"
"Crown Holdings","2016-06-23 17:02:52"
"Crown Holdings","2016-06-23 17:17:06"
"Icahn Enterprises","2016-06-23 22:03:26"
"Icahn Enterprises","2016-06-23 22:10:52"
"Occidental Petroleum","2016-06-23 23:22:09"
"CHS","2016-06-24 02:06:31"
"CHS","2016-06-24 02:12:00"
"Cameron International","2016-06-24 07:29:33"
"Cameron International","2016-06-24 07:40:53"
"American Airlines Group","2016-06-24 07:42:14"
"AECOM","2016-06-24 07:43:04"
"American Airlines Group","2016-06-24 07:44:58"
"AECOM","2016-06-24 07:47:59"
"ADP","2016-06-24 12:07:19"
"ADP","2016-06-24 12:09:50"
"Core-Mark Holding","2016-06-24 13:21:14"
"Core-Mark Holding","2016-06-24 13:32:55"
"Pfizer","2016-06-24 18:16:27"
"Pfizer","2016-06-24 18:41:46"
"Coca-Cola","2016-06-24 20:14:24"
"Coca-Cola","2016-06-24 20:34:40"
"Monsanto","2016-06-25 02:10:04"
"Yum Brands","2016-06-25 07:22:35"
"Yum Brands","2016-06-25 07:25:22"
"PepsiCo","2016-06-25 09:59:07"
"PepsiCo","2016-06-25 10:15:42"
"Boeing","2016-06-25 12:27:15"
"Allstate","2016-06-25 17:29:31"
"Allstate","2016-06-25 17:33:26"
"Masco","2016-06-25 18:59:21"
"Masco","2016-06-25 19:17:50"
"L-3 Communications","2016-06-25 21:57:45"
"L-3 Communications","2016-06-25 21:58:17"
"D.R. Horton","2016-06-26 05:25:39"
"D.R. Horton","2016-06-26 05:34:02"
"Toys 'R' Us","2016-06-26 06:57:03"
"Toys 'R' Us","2016-06-26 07:02:00"
"Computer Sciences","2016-06-26 07:09:03"
"Computer Sciences","2016-06-26 07:24:41"
"Merck","2016-06-26 12:08:38"
"BB&T Corp.","2016-06-26 13:15:25"
"Thermo Fisher Scientific","2016-06-26 13:17:44"
"Thermo Fisher Scientific","2016-06-26 13:19:43"
"HollyFrontier","2016-06-26 18:56:25"
"Emerson Electric","2016-06-27 06:52:46"
"Emerson Electric","2016-06-27 06:56:38"
"Public Service Enterprise Group","2016-06-27 07:54:57"
"SunTrust Banks","2016-06-27 09:58:47"
"SunTrust Banks","2016-06-27 10:09:49"
"3M","2016-06-27 11:43:50"
"BorgWarner","2016-06-27 11:57:39"
"DaVita HealthCare Partners","2016-06-28 00:36:37"
"DaVita HealthCare Partners","2016-06-28 00:38:52"
"CST Brands","2016-06-28 02:50:07"
"Cigna","2016-06-28 02:51:40"
"Cigna","2016-06-28 02:52:19"
"Ford Motor","2016-06-28 06:18:20"
"Ford Motor","2016-06-28 06:23:50"
"Thrivent Financial for Lutherans","2016-06-28 12:00:16"
"Thrivent Financial for Lutherans","2016-06-28 12:13:07"
"Jarden","2016-06-28 15:15:36"
"Jarden","2016-06-28 15:34:56"
"Farmers Insurance Exchange","2016-06-28 22:30:08"
"United Technologies","2016-06-29 01:52:48"
"American Express","2016-06-29 02:26:18"
"SpartanNash","2016-06-29 03:57:11"
"SpartanNash","2016-06-29 04:03:39"
"Alcoa","2016-06-29 06:53:28"
"CSX","2016-06-29 07:35:18"
"Bristol-Myers Squibb","2016-06-29 08:04:36"
"Bristol-Myers Squibb","2016-06-29 08:16:21"
"Anadarko Petroleum","2016-06-29 10:05:31"
"Charter Communications","2016-06-29 12:15:05"
"Charter Communications","2016-06-29 12:27:15"
"Arrow Electronics","2016-06-29 16:30:28"
"Arrow Electronics","2016-06-29 16:33:54"
"Delta Air Lines","2016-06-29 18:08:57"
"Entergy","2016-06-29 19:48:16"
"Entergy","2016-06-29 20:07:30"
"Omnicom Group","2016-06-30 03:47:23"
"Omnicom Group","2016-06-30 03:49:32"
"Amgen","2016-06-30 04:29:38"
"Walmart","2016-06-30 12:32:05"
"J.P. Morgan Chase","2016-06-30 15:16:45"
"Aflac","2016-06-30 18:56:27"
"Aflac","2016-06-30 19:05:19"
"ConocoPhillips","2016-06-30 20:55:31"
"Avis Budget Group","2016-06-30 21:03:38"
"Jacobs Engineering Group","2016-07-01 10:04:41"
"Jacobs Engineering Group","2016-07-01 10:16:00"
"Global Partners","2016-07-01 10:36:24"
"KKR","2016-07-01 11:07:48"
"KKR","2016-07-01 11:10:00"
"Celgene","2016-07-01 15:02:15"
"Celgene","2016-07-01 15:11:06"
"Paccar","2016-07-01 18:31:59"
"Prudential Financial","2016-07-01 19:25:49"
"Altria Group","2016-07-01 19:34:56"
"Altria Group","2016-07-01 19:36:06"
"Prudential Financial","2016-07-01 19:41:44"
"Marathon Petroleum","2016-07-02 10:08:17"
"Xcel Energy","2016-07-02 12:08:04"
"Time Warner","2016-07-02 18:28:28"
"CarMax","2016-07-02 18:43:50"
"Tech Data","2016-07-02 19:36:30"
"NGL Energy Partners","2016-07-02 22:53:59"
"Community Health Systems","2016-07-03 03:17:23"
"Community Health Systems","2016-07-03 03:26:58"
"Nucor","2016-07-03 03:46:55"
"Nucor","2016-07-03 03:48:56"
"Philip Morris International","2016-07-03 04:33:12"
"Philip Morris International","2016-07-03 04:34:32"
"Kroger","2016-07-03 10:15:48"
"Kroger","2016-07-03 10:40:49"
"Dominion Resources","2016-07-03 12:37:51"
"Viacom","2016-07-03 19:10:15"
"International Paper","2016-07-03 21:23:42"
"International Paper","2016-07-03 21:42:19"
"DISH Network","2016-07-03 22:08:22"
"PayPal Holdings","2016-07-03 22:16:04"
"DISH Network","2016-07-03 22:17:00"
"PayPal Holdings","2016-07-03 22:20:24"
"Whole Foods Market","2016-07-03 23:20:35"
"Whole Foods Market","2016-07-03 23:24:07"
"GameStop","2016-07-04 03:57:38"
"GameStop","2016-07-04 04:08:53"
"Lowe's","2016-07-04 05:04:33"
"R.R. Donnelley & Sons","2016-07-04 06:23:06"
"Synnex","2016-07-04 06:25:33"
"Synnex","2016-07-04 06:41:35"
"Pacific Life","2016-07-04 12:34:49"
"IBM","2016-07-04 20:43:26"
"IBM","2016-07-04 20:52:10"
"National Oilwell Varco","2016-07-04 21:40:44"
"National Oilwell Varco","2016-07-04 21:51:56"
"Progressive","2016-07-04 22:23:50"
"Freddie Mac","2016-07-05 00:21:04"
"Target","2016-07-05 00:35:00"
"Centene","2016-07-05 05:59:26"
"Sears Holdings","2016-07-05 09:20:49"
"Sears Holdings","2016-07-05 09:25:31"
"Disney","2016-07-05 10:22:07"
"Caterpillar","2016-07-05 11:17:54"
"Caterpillar","2016-07-05 11:21:40"
"Lincoln National","2016-07-06 09:19:14"
"Lincoln National","2016-07-06 09:23:20"
"Honeywell International","2016-07-06 10:52:54"
"American Family Insurance Group","2016-07-06 11:14:16"
"Owens & Minor","2016-07-06 12:56:48"
"Owens & Minor","2016-07-06 13:13:46"
"Performance Food Group","2016-07-06 13:34:06"
"Performance Food Group","2016-07-06 13:37:44"
"BlackRock","2016-07-06 18:00:07"
"Hormel Foods","2016-07-07 03:01:43"
"Franklin Resources","2016-07-07 05:19:35"
"Franklin Resources","2016-07-07 05:26:33"
"United States Steel","2016-07-07 05:53:49"
"United States Steel","2016-07-07 06:00:31"
"Valero Energy","2016-07-07 14:02:50"
"Anthem","2016-07-08 00:36:43"
"Supervalu","2016-07-08 09:12:45"
"Supervalu","2016-07-08 09:22:01"
"Cisco Systems","2016-07-08 09:59:33"
"Cisco Systems","2016-07-08 10:16:27"
"Land O'Lakes","2016-07-08 11:28:43"
"Land O'Lakes","2016-07-08 11:31:00"
"TJX","2016-07-08 11:42:43"
"FedEx","2016-07-08 13:48:10"
"FedEx","2016-07-08 13:49:43"
"WestRock","2016-07-08 17:55:38"
"Johnson Controls","2016-07-08 20:45:56"
"Johnson Controls","2016-07-08 20:52:42"
"Baxter International","2016-07-08 21:10:37"
"Baxter International","2016-07-08 21:15:10"
"Colgate-Palmolive","2016-07-08 22:16:11"
"Visa","2016-07-09 06:16:21"
"Visa","2016-07-09 06:45:22"
"Texas Instruments","2016-07-09 12:14:41"
"Texas Instruments","2016-07-09 12:19:42"
"Qualcomm","2016-07-09 17:51:53"
"Qualcomm","2016-07-09 17:53:55"
"Aetna","2016-07-10 11:04:03"
"PBF Energy","2016-07-10 15:44:16"
"Navistar International","2016-07-10 20:54:59"
"Navistar International","2016-07-10 20:56:38"
"Intel","2016-07-11 09:43:54"
"Intel","2016-07-11 09:54:38"
"United Continental Holdings","2016-07-11 16:53:32"
"Leucadia National","2016-07-11 21:09:12"
"Leucadia National","2016-07-11 21:11:51"
"Chevron","2016-07-12 00:07:49"
"Chevron","2016-07-12 00:17:14"
"Kraft Heinz","2016-07-12 02:56:11"
"Southwest Airlines","2016-07-12 05:35:51"
"New York Life Insurance","2016-07-12 06:23:46"
"New York Life Insurance","2016-07-12 06:32:42"
"Goodyear Tire & Rubber","2016-07-12 11:04:19"
"Goodyear Tire & Rubber","2016-07-12 11:19:07"
"Citigroup","2016-07-12 19:42:31"
"Citigroup","2016-07-12 19:47:57"
"Group 1 Automotive","2016-07-13 08:02:15"
"Microsoft","2016-07-13 13:09:16"
"Microsoft","2016-07-13 13:16:49"
"Southern","2016-07-13 13:18:22"
"FirstEnergy","2016-07-13 17:33:17"
"Cognizant Technology Solutions","2016-07-13 22:48:38"
"Raytheon","2016-07-14 02:40:40"
"Raytheon","2016-07-14 02:53:19"
"Stanley Black & Decker","2016-07-14 03:10:22"
"Stanley Black & Decker","2016-07-14 03:30:34"
"Western Digital","2016-07-14 08:17:14"
"EOG Resources","2016-07-14 08:17:30"
"EOG Resources","2016-07-14 08:31:19"
"Western Digital","2016-07-14 08:37:03"
"Office Depot","2016-07-15 00:26:56"
"AutoZone","2016-07-15 02:42:10"
"AutoZone","2016-07-15 02:50:06"
"Verizon","2016-07-15 03:35:43"
"Verizon","2016-07-15 03:41:26"
"Sysco","2016-07-15 11:03:15"
"Sysco","2016-07-15 11:15:27"
"Ecolab","2016-07-15 12:12:41"
"Ecolab","2016-07-15 12:16:22"
"Best Buy","2016-07-15 13:20:59"
"Best Buy","2016-07-15 13:21:59"
"Nationwide","2016-07-15 14:10:24"
"Hartford Financial Services Group","2016-07-15 21:05:09"
"US Foods Holding","2016-07-15 23:05:09"
"US Foods Holding","2016-07-15 23:26:09"
"Archer Daniels Midland","2016-07-16 04:42:07"
"Exelon","2016-07-16 12:59:46"
"Tyson Foods","2016-07-16 15:30:31"
"State Street Corp.","2016-07-16 21:36:59"
"State Street Corp.","2016-07-16 21:53:11"
"Kimberly-Clark","2016-07-16 22:36:21"
"Kimberly-Clark","2016-07-16 22:53:50"
"Reynolds American","2016-07-17 02:24:17"
"Avnet","2016-07-17 03:11:42"
"Avnet","2016-07-17 03:13:29"
"Humana","2016-07-17 07:45:55"
"Health Net","2016-07-17 13:03:19"
"Fidelity National Financial","2016-07-17 14:50:43"
"Cummins","2016-07-17 15:13:32"
"Cummins","2016-07-17 15:21:11"
"Molina Healthcare","2016-07-17 23:07:34"
"Molina Healthcare","2016-07-17 23:11:32"
"Northrop Grumman","2016-07-18 06:30:31"
"Northrop Grumman","2016-07-18 06:35:41"
"Duke Energy","2016-07-18 11:35:50"
"Duke Energy","2016-07-18 11:42:34"
"PNC Financial Services Group","2016-07-18 16:35:38"
"PNC Financial Services Group","2016-07-18 16:59:15"
"CDW","2016-07-18 20:10:27"
"CDW","2016-07-18 20:29:20"
"Phillips 66","2016-07-19 05:14:33"
"Phillips 66","2016-07-19 05:20:11"
"HP","2016-07-19 07:24:11"
"HP","2016-07-19 07:34:17"
"Norfolk Southern","2016-07-19 07:41:55"
"Time Warner Cable","2016-07-19 09:39:45"
"Time Warner Cable","2016-07-19 10:01:37"
"NRG Energy","2016-07-19 10:20:54"
"NRG Energy","2016-07-19 10:22:14"
"Hilton Worldwide Holdings","2016-07-19 19:01:03"
"PG&E Corp.","2016-07-19 19:19:37"
"PG&E Corp.","2016-07-19 19:26:14"
"Freeport-McMoRan","2016-07-19 23:04:42"
"Freeport-McMoRan","2016-07-19 23:08:53"
"Liberty Mutual Insurance Group","2016-07-20 01:11:20"
"Liberty Mutual Insurance Group","2016-07-20 01:13:33"
"Textron","2016-07-20 01:41:48"
"AutoNation","2016-07-20 03:28:45"
"Ross Stores","2016-07-20 05:36:42"
"Ross Stores","2016-07-20 05:59:09"
"General Dynamics","2016-07-21 01:45:50"
"General Dynamics","2016-07-21 01:49:18"
"Murphy USA","2016-07-21 08:01:13"
"Murphy USA","2016-07-21 08:08:55"
"Union Pacific","2016-07-21 09:14:40"
"Union Pacific","2016-07-21 09:22:31"
"Wells Fargo","2016-07-21 09:23:06"
"Walgreens Boots Alliance","2016-07-21 15:00:45"
"AT&T","2016-07-21 18:51:18"
"eBay","2016-07-22 00:34:35"
"American Electric Power","2016-07-22 04:26:24"
"American Electric Power","2016-07-22 04:50:12"
"Discover Financial Services","2016-07-22 07:13:04"
"Discover Financial Services","2016-07-22 07:15:59"
"EMC","2016-07-22 08:36:14"
"Icahn Enterprises","2016-07-22 18:21:37"
"Kellogg","2016-07-22 19:57:18"
"Kellogg","2016-07-22 20:03:41"
"Mosaic","2016-07-22 21:39:17"
"Mosaic","2016-07-22 21:40:36"
"Broadcom","2016-07-23 00:12:53"
"Fluor","2016-07-23 03:57:39"
"Fluor","2016-07-23 04:12:33"
"Coca-Cola","2016-07-23 06:27:20"
"Occidental Petroleum","2016-07-23 08:48:06"
"Occidental Petroleum","2016-07-23 08:50:54"
"Cameron International","2016-07-23 14:32:34"
"Cameron International","2016-07-23 14:33:06"
"Ameriprise Financial","2016-07-23 16:10:22"
"Core-Mark Holding","2016-07-23 16:39:45"
"American Airlines Group","2016-07-23 17:06:11"
"AECOM","2016-07-23 19:37:48"
"Crown Holdings","2016-07-23 23:38:32"
"Crown Holdings","2016-07-23 23:53:10"
"Masco","2016-07-24 02:08:14"
"Pfizer","2016-07-24 02:10:21"
"Pfizer","2016-07-24 02:23:15"
"CHS","2016-07-24 02:29:29"
"CHS","2016-07-24 02:32:03"
"Boeing","2016-07-24 06:33:56"
"Allstate","2016-07-24 11:40:10"
"Allstate","2016-07-24 11:47:43"
"Yum Brands","2016-07-24 12:39:00"
"ADP","2016-07-24 23:51:09"
"ADP","2016-07-25 00:09:01"
"Computer Sciences","2016-07-25 04:08:40"
"Computer Sciences","2016-07-25 04:22:59"
"Toys 'R' Us","2016-07-25 04:46:35"
"Toys 'R' Us","2016-07-25 04:48:57"
"Thermo Fisher Scientific","2016-07-25 14:19:40"
"Thermo Fisher Scientific","2016-07-25 14:24:27"
"Monsanto","2016-07-25 21:55:22"
"L-3 Communications","2016-07-25 22:44:12"
"L-3 Communications","2016-07-25 22:52:46"
"Merck","2016-07-26 00:38:01"
"Merck","2016-07-26 00:54:03"
"BB&T Corp.","2016-07-26 10:31:58"
"BB&T Corp.","2016-07-26 10:57:01"
"HollyFrontier","2016-07-26 12:11:43"
